 numero_orden;fecha_orden;propina_orden;hora_de_cobro_orden; atendio_orden;id_cliente1;id_mesero1
12;2014-04-10;0,13;23:31;Joel;5758;5758
12;2014-04-10;0,13;23:31;Joel;5759;5759
12;2014-04-10;0,13;23:31;Joel;5760;5760
12;2014-04-10;0,13;23:31;Joel;5761;5761
12;2014-04-10;0,13;23:31;Joel;5762;5762
12;2014-04-10;0,13;23:31;Joel;5763;5763
12;2014-04-10;0,13;23:31;Joel;5764;5764
12;2014-04-10;0,13;23:31;Joel;5765;5765
17;2014-12-04;0,16;23:02;Omar;5766;5766
17;2014-12-04;0,16;23:02;Omar;5767;5767
17;2014-12-04;0,16;23:02;Omar;5768;5768
17;2014-12-04;0,16;23:02;Omar;5769;5769
17;2014-12-04;0,16;23:02;Omar;5770;5770
17;2014-12-04;0,16;23:02;Omar;5771;5771
17;2014-12-04;0,16;23:02;Omar;5772;5772
17;2014-03-01;0,11;23:16;Saul;5773;5773
17;2014-03-01;0,11;23:16;Saul;5774;5774
17;2014-03-01;0,11;23:16;Saul;5775;5775
17;2014-03-01;0,11;23:16;Saul;5776;5776
17;2014-03-01;0,11;23:16;Saul;5777;5777
17;2014-03-01;0,11;23:16;Saul;5778;5778
17;2014-03-01;0,11;23:16;Saul;5779;5779
17;2014-03-01;0,11;23:16;Saul;5780;5780
17;2014-03-01;0,11;23:16;Saul;5781;5781
17;2014-03-01;0,11;23:16;Saul;5782;5782
17;2014-03-01;0,11;23:16;Saul;5783;5783
17;2014-03-01;0,11;23:16;Saul;5784;5784
17;2014-03-01;0,11;23:16;Saul;5785;5785
17;2014-03-01;0,11;23:16;Saul;5786;5786
17;2014-03-01;0,11;23:16;Saul;5787;5787
17;2014-03-01;0,11;23:16;Saul;5788;5788
17;2014-03-01;0,11;23:16;Saul;5789;5789
17;2014-03-01;0,11;23:16;Saul;5790;5790
9;2014-03-31;0,07;13:55;Ernesto;5791;5791
9;2014-03-31;0,07;13:55;Ernesto;5792;5792
9;2014-03-31;0,07;13:55;Ernesto;5793;5793
9;2014-03-31;0,07;13:55;Ernesto;5794;5794
9;2014-03-31;0,07;13:55;Ernesto;5795;5795
9;2014-03-31;0,07;13:55;Ernesto;5796;5796
9;2014-03-31;0,07;13:55;Ernesto;5797;5797
9;2014-03-31;0,07;13:55;Ernesto;5798;5798
9;2014-03-31;0,07;13:55;Ernesto;5799;5799
9;2014-03-31;0,07;13:55;Ernesto;5800;5800
9;2014-03-31;0,07;13:55;Ernesto;5801;5801
9;2014-03-31;0,07;13:55;Ernesto;5802;5802
9;2014-03-31;0,07;13:55;Ernesto;5803;5803
9;2014-03-31;0,07;13:55;Ernesto;5804;5804
9;2014-03-31;0,07;13:55;Ernesto;5805;5805
9;2014-03-31;0,07;13:55;Ernesto;5806;5806
9;2014-03-31;0,07;13:55;Ernesto;5807;5807
9;2014-03-31;0,07;13:55;Ernesto;5808;5808
9;2014-03-31;0,07;13:55;Ernesto;5809;5809
9;2014-03-31;0,07;13:55;Ernesto;5810;5810
9;2014-03-31;0,07;13:55;Ernesto;5811;5811
11;2014-05-03;0,08;18:57;Mariana;5812;5812
11;2014-05-03;0,08;18:57;Mariana;5813;5813
11;2014-05-03;0,08;18:57;Mariana;5814;5814
11;2014-05-03;0,08;18:57;Mariana;5815;5815
11;2014-05-03;0,08;18:57;Mariana;5816;5816
11;2014-05-03;0,08;18:57;Mariana;5817;5817
11;2014-05-03;0,08;18:57;Mariana;5818;5818
11;2014-05-03;0,08;18:57;Mariana;5819;5819
10;2014-04-11;0,12;17:31;Joel;5820;5820
10;2014-04-11;0,12;17:31;Joel;5821;5821
10;2014-04-11;0,12;17:31;Joel;5822;5822
10;2014-04-11;0,12;17:31;Joel;5823;5823
10;2014-04-11;0,12;17:31;Joel;5824;5824
10;2014-04-11;0,12;17:31;Joel;5825;5825
10;2014-04-11;0,12;17:31;Joel;5826;5826
14;2014-11-26;0,06;16:33;Joel;5827;5827
14;2014-11-26;0,06;16:33;Joel;5828;5828
14;2014-11-26;0,06;16:33;Joel;5829;5829
14;2014-11-26;0,06;16:33;Joel;5830;5830
14;2014-11-26;0,06;16:33;Joel;5831;5831
14;2014-11-26;0,06;16:33;Joel;5832;5832
14;2014-11-26;0,06;16:33;Joel;5833;5833
16;2014-10-29;0,1;16:48;Ernesto;5834;5834
16;2014-10-29;0,1;16:48;Ernesto;5835;5835
16;2014-10-29;0,1;16:48;Ernesto;5836;5836
16;2014-10-29;0,1;16:48;Ernesto;5837;5837
16;2014-10-29;0,1;16:48;Ernesto;5838;5838
16;2014-10-29;0,1;16:48;Ernesto;5839;5839
16;2014-10-29;0,1;16:48;Ernesto;5840;5840
16;2014-10-29;0,1;16:48;Ernesto;5841;5841
16;2014-10-29;0,1;16:48;Ernesto;5842;5842
16;2014-10-29;0,1;16:48;Ernesto;5843;5843
3;2014-08-31;0,05;22:19;Joel;5844;5844
3;2014-08-31;0,05;22:19;Joel;5845;5845
3;2014-08-31;0,05;22:19;Joel;5846;5846
3;2014-08-31;0,05;22:19;Joel;5847;5847
13;2014-06-28;0,17;18:14;Saul;5848;5848
13;2014-06-28;0,17;18:14;Saul;5849;5849
13;2014-06-28;0,17;18:14;Saul;5850;5850
13;2014-06-28;0,17;18:14;Saul;5851;5851
13;2014-06-28;0,17;18:14;Saul;5852;5852
13;2014-06-28;0,17;18:14;Saul;5853;5853
13;2014-06-28;0,17;18:14;Saul;5854;5854
13;2014-06-28;0,17;18:14;Saul;5855;5855
13;2014-06-28;0,17;18:14;Saul;5856;5856
13;2014-06-28;0,17;18:14;Saul;5857;5857
13;2014-06-28;0,17;18:14;Saul;5858;5858
13;2014-06-28;0,17;18:14;Saul;5859;5859
13;2014-06-28;0,17;18:14;Saul;5860;5860
13;2014-06-28;0,17;18:14;Saul;5861;5861
13;2014-06-28;0,17;18:14;Saul;5862;5862
13;2014-06-28;0,17;18:14;Saul;5863;5863
13;2014-06-28;0,17;18:14;Saul;5864;5864
13;2014-06-28;0,17;18:14;Saul;5865;5865
13;2014-06-28;0,17;18:14;Saul;5866;5866
13;2014-06-28;0,17;18:14;Saul;5867;5867
13;2014-06-28;0,17;18:14;Saul;5868;5868
13;2014-06-28;0,17;18:14;Saul;5869;5869
13;2014-07-31;0,14;16:33;Alejandro;5870;5870
13;2014-07-31;0,14;16:33;Alejandro;5871;5871
13;2014-07-31;0,14;16:33;Alejandro;5872;5872
13;2014-07-31;0,14;16:33;Alejandro;5873;5873
13;2014-07-31;0,14;16:33;Alejandro;5874;5874
13;2014-07-31;0,14;16:33;Alejandro;5875;5875
13;2014-07-31;0,14;16:33;Alejandro;5876;5876
13;2014-07-31;0,14;16:33;Alejandro;5877;5877
13;2014-07-31;0,14;16:33;Alejandro;5878;5878
13;2014-07-31;0,14;16:33;Alejandro;5879;5879
13;2014-07-31;0,14;16:33;Alejandro;5880;5880
13;2014-07-31;0,14;16:33;Alejandro;5881;5881
13;2014-07-31;0,14;16:33;Alejandro;5882;5882
13;2014-07-31;0,14;16:33;Alejandro;5883;5883
13;2014-07-31;0,14;16:33;Alejandro;5884;5884
13;2014-07-31;0,14;16:33;Alejandro;5885;5885
13;2014-07-31;0,14;16:33;Alejandro;5886;5886
13;2014-07-31;0,14;16:33;Alejandro;5887;5887
13;2014-07-31;0,14;16:33;Alejandro;5888;5888
8;2014-05-03;0,08;13:12;Alejandro;5889;5889
8;2014-05-03;0,08;13:12;Alejandro;5890;5890
8;2014-05-03;0,08;13:12;Alejandro;5891;5891
8;2014-05-03;0,08;13:12;Alejandro;5892;5892
8;2014-05-03;0,08;13:12;Alejandro;5893;5893
8;2014-05-03;0,08;13:12;Alejandro;5894;5894
8;2014-05-03;0,08;13:12;Alejandro;5895;5895
8;2014-05-03;0,08;13:12;Alejandro;5896;5896
8;2014-05-03;0,08;13:12;Alejandro;5897;5897
8;2014-05-03;0,08;13:12;Alejandro;5898;5898
8;2014-05-03;0,08;13:12;Alejandro;5899;5899
8;2014-05-03;0,08;13:12;Alejandro;5900;5900
8;2014-05-03;0,08;13:12;Alejandro;5901;5901
8;2014-05-03;0,08;13:12;Alejandro;5902;5902
8;2014-05-03;0,08;13:12;Alejandro;5903;5903
8;2014-05-03;0,08;13:12;Alejandro;5904;5904
8;2014-05-03;0,08;13:12;Alejandro;5905;5905
9;2014-04-27;0,16;19:12;Alejandro;5906;5906
9;2014-04-27;0,16;19:12;Alejandro;5907;5907
9;2014-04-27;0,16;19:12;Alejandro;5908;5908
9;2014-04-27;0,16;19:12;Alejandro;5909;5909
9;2014-04-27;0,16;19:12;Alejandro;5910;5910
9;2014-04-27;0,16;19:12;Alejandro;5911;5911
9;2014-04-27;0,16;19:12;Alejandro;5912;5912
9;2014-04-27;0,16;19:12;Alejandro;5913;5913
9;2014-04-27;0,16;19:12;Alejandro;5914;5914
9;2014-04-27;0,16;19:12;Alejandro;5915;5915
10;2014-09-14;0,09;14:38;Saul;5916;5916
10;2014-09-14;0,09;14:38;Saul;5917;5917
10;2014-09-14;0,09;14:38;Saul;5918;5918
10;2014-09-14;0,09;14:38;Saul;5919;5919
10;2014-09-14;0,09;14:38;Saul;5920;5920
10;2014-09-14;0,09;14:38;Saul;5921;5921
10;2014-09-14;0,09;14:38;Saul;5922;5922
10;2014-09-14;0,09;14:38;Saul;5923;5923
10;2014-09-14;0,09;14:38;Saul;5924;5924
10;2014-09-14;0,09;14:38;Saul;5925;5925
10;2014-09-14;0,09;14:38;Saul;5926;5926
10;2014-09-14;0,09;14:38;Saul;5927;5927
10;2014-09-14;0,09;14:38;Saul;5928;5928
10;2014-09-14;0,09;14:38;Saul;5929;5929
10;2014-09-14;0,09;14:38;Saul;5930;5930
10;2014-09-14;0,09;14:38;Saul;5931;5931
10;2014-09-14;0,09;14:38;Saul;5932;5932
10;2014-09-14;0,09;14:38;Saul;5933;5933
17;2014-11-15;0,2;19:55;Mauricio;5934;5934
17;2014-11-15;0,2;19:55;Mauricio;5935;5935
17;2014-11-15;0,2;19:55;Mauricio;5936;5936
17;2014-11-15;0,2;19:55;Mauricio;5937;5937
17;2014-11-15;0,2;19:55;Mauricio;5938;5938
17;2014-11-15;0,2;19:55;Mauricio;5939;5939
17;2014-11-15;0,2;19:55;Mauricio;5940;5940
15;2014-07-08;0,06;22:19;Joel;5941;5941
15;2014-07-08;0,06;22:19;Joel;5942;5942
15;2014-07-08;0,06;22:19;Joel;5943;5943
15;2014-07-08;0,06;22:19;Joel;5944;5944
15;2014-07-08;0,06;22:19;Joel;5945;5945
15;2014-07-08;0,06;22:19;Joel;5946;5946
15;2014-07-08;0,06;22:19;Joel;5947;5947
15;2014-07-08;0,06;22:19;Joel;5948;5948
15;2014-07-08;0,06;22:19;Joel;5949;5949
15;2014-07-08;0,06;22:19;Joel;5950;5950
15;2014-07-08;0,06;22:19;Joel;5951;5951
15;2014-07-08;0,06;22:19;Joel;5952;5952
15;2014-07-08;0,06;22:19;Joel;5953;5953
15;2014-07-08;0,06;22:19;Joel;5954;5954
15;2014-07-08;0,06;22:19;Joel;5955;5955
15;2014-07-08;0,06;22:19;Joel;5956;5956
7;2014-12-20;0,2;22:04;Mauricio;5957;5957
7;2014-12-20;0,2;22:04;Mauricio;5958;5958
7;2014-12-20;0,2;22:04;Mauricio;5959;5959
7;2014-12-20;0,2;22:04;Mauricio;5960;5960
7;2014-12-20;0,2;22:04;Mauricio;5961;5961
7;2014-12-20;0,2;22:04;Mauricio;5962;5962
7;2014-12-20;0,2;22:04;Mauricio;5963;5963
2;2014-08-31;0,15;15:50;Mariana;5964;5964
2;2014-08-31;0,15;15:50;Mariana;5965;5965
2;2014-08-31;0,15;15:50;Mariana;5966;5966
2;2014-08-31;0,15;15:50;Mariana;5967;5967
2;2014-08-31;0,15;15:50;Mariana;5968;5968
2;2014-08-31;0,15;15:50;Mariana;5969;5969
2;2014-08-31;0,15;15:50;Mariana;5970;5970
2;2014-08-31;0,15;15:50;Mariana;5971;5971
2;2014-08-31;0,15;15:50;Mariana;5972;5972
2;2014-08-31;0,15;15:50;Mariana;5973;5973
2;2014-08-31;0,15;15:50;Mariana;5974;5974
2;2014-08-31;0,15;15:50;Mariana;5975;5975
12;2014-02-21;0,08;18:00;Rodolfo;5976;5976
12;2014-02-21;0,08;18:00;Rodolfo;5977;5977
12;2014-02-21;0,08;18:00;Rodolfo;5978;5978
12;2014-02-21;0,08;18:00;Rodolfo;5979;5979
12;2014-02-21;0,08;18:00;Rodolfo;5980;5980
12;2014-02-21;0,08;18:00;Rodolfo;5981;5981
12;2014-02-21;0,08;18:00;Rodolfo;5982;5982
12;2014-02-21;0,08;18:00;Rodolfo;5983;5983
12;2014-02-21;0,08;18:00;Rodolfo;5984;5984
12;2014-02-21;0,08;18:00;Rodolfo;5985;5985
12;2014-02-21;0,08;18:00;Rodolfo;5986;5986
12;2014-02-21;0,08;18:00;Rodolfo;5987;5987
3;2014-04-23;0,15;22:19;Saul;5988;5988
3;2014-04-23;0,15;22:19;Saul;5989;5989
3;2014-04-23;0,15;22:19;Saul;5990;5990
3;2014-04-23;0,15;22:19;Saul;5991;5991
3;2014-04-23;0,15;22:19;Saul;5992;5992
3;2014-04-23;0,15;22:19;Saul;5993;5993
3;2014-04-23;0,15;22:19;Saul;5994;5994
3;2014-04-23;0,15;22:19;Saul;5995;5995
3;2014-04-23;0,15;22:19;Saul;5996;5996
3;2014-04-23;0,15;22:19;Saul;5997;5997
3;2014-04-23;0,15;22:19;Saul;5998;5998
3;2014-04-23;0,15;22:19;Saul;5999;5999
3;2014-04-23;0,15;22:19;Saul;6000;6000
3;2014-04-23;0,15;22:19;Saul;6001;6001
3;2014-04-23;0,15;22:19;Saul;6002;6002
3;2014-04-23;0,15;22:19;Saul;6003;6003
7;2014-02-17;0,11;16:33;Valentina;6004;6004
7;2014-02-17;0,11;16:33;Valentina;6005;6005
7;2014-02-17;0,11;16:33;Valentina;6006;6006
7;2014-02-17;0,11;16:33;Valentina;6007;6007
7;2014-02-17;0,11;16:33;Valentina;6008;6008
7;2014-02-17;0,11;16:33;Valentina;6009;6009
7;2014-02-17;0,11;16:33;Valentina;6010;6010
7;2014-02-17;0,11;16:33;Valentina;6011;6011
7;2014-02-17;0,11;16:33;Valentina;6012;6012
7;2014-02-17;0,11;16:33;Valentina;6013;6013
7;2014-02-17;0,11;16:33;Valentina;6014;6014
7;2014-02-17;0,11;16:33;Valentina;6015;6015
7;2014-02-17;0,11;16:33;Valentina;6016;6016
7;2014-02-17;0,11;16:33;Valentina;6017;6017
7;2014-02-17;0,11;16:33;Valentina;6018;6018
7;2014-02-17;0,11;16:33;Valentina;6019;6019
7;2014-02-17;0,11;16:33;Valentina;6020;6020
14;2014-06-03;0,17;17:45;Ernesto;6021;6021
14;2014-06-03;0,17;17:45;Ernesto;6022;6022
14;2014-06-03;0,17;17:45;Ernesto;6023;6023
14;2014-06-03;0,17;17:45;Ernesto;6024;6024
12;2014-04-28;0,08;14:24;Joel;6025;6025
12;2014-04-28;0,08;14:24;Joel;6026;6026
12;2014-04-28;0,08;14:24;Joel;6027;6027
17;2014-05-21;0,08;23:31;Ernesto;6028;6028
17;2014-05-21;0,08;23:31;Ernesto;6029;6029
17;2014-05-21;0,08;23:31;Ernesto;6030;6030
17;2014-05-21;0,08;23:31;Ernesto;6031;6031
17;2014-05-21;0,08;23:31;Ernesto;6032;6032
17;2014-05-21;0,08;23:31;Ernesto;6033;6033
17;2014-05-21;0,08;23:31;Ernesto;6034;6034
17;2014-05-21;0,08;23:31;Ernesto;6035;6035
17;2014-05-21;0,08;23:31;Ernesto;6036;6036
17;2014-05-21;0,08;23:31;Ernesto;6037;6037
1;2014-08-03;0,05;14:52;Saul;6038;6038
1;2014-08-03;0,05;14:52;Saul;6039;6039
1;2014-08-03;0,05;14:52;Saul;6040;6040
1;2014-08-03;0,05;14:52;Saul;6041;6041
1;2014-08-03;0,05;14:52;Saul;6042;6042
1;2014-08-03;0,05;14:52;Saul;6043;6043
1;2014-08-03;0,05;14:52;Saul;6044;6044
1;2014-08-03;0,05;14:52;Saul;6045;6045
1;2014-08-03;0,05;14:52;Saul;6046;6046
1;2014-08-03;0,05;14:52;Saul;6047;6047
1;2014-08-03;0,05;14:52;Saul;6048;6048
1;2014-08-03;0,05;14:52;Saul;6049;6049
8;2014-04-14;0,07;21:07;Saul;6050;6050
8;2014-04-14;0,07;21:07;Saul;6051;6051
8;2014-04-14;0,07;21:07;Saul;6052;6052
8;2014-04-14;0,07;21:07;Saul;6053;6053
8;2014-04-14;0,07;21:07;Saul;6054;6054
8;2014-04-14;0,07;21:07;Saul;6055;6055
8;2014-04-14;0,07;21:07;Saul;6056;6056
8;2014-04-14;0,07;21:07;Saul;6057;6057
8;2014-04-14;0,07;21:07;Saul;6058;6058
8;2014-04-14;0,07;21:07;Saul;6059;6059
8;2014-04-14;0,07;21:07;Saul;6060;6060
8;2014-04-14;0,07;21:07;Saul;6061;6061
8;2014-04-14;0,07;21:07;Saul;6062;6062
8;2014-04-14;0,07;21:07;Saul;6063;6063
8;2014-04-14;0,07;21:07;Saul;6064;6064
8;2014-04-14;0,07;21:07;Saul;6065;6065
8;2014-04-14;0,07;21:07;Saul;6066;6066
8;2014-04-14;0,07;21:07;Saul;6067;6067
8;2014-04-14;0,07;21:07;Saul;6068;6068
8;2014-04-14;0,07;21:07;Saul;6069;6069
1;2014-02-15;0,16;14:09;Saul;6070;6070
1;2014-02-15;0,16;14:09;Saul;6071;6071
1;2014-02-15;0,16;14:09;Saul;6072;6072
1;2014-02-15;0,16;14:09;Saul;6073;6073
1;2014-02-15;0,16;14:09;Saul;6074;6074
1;2014-02-15;0,16;14:09;Saul;6075;6075
1;2014-02-15;0,16;14:09;Saul;6076;6076
1;2014-02-15;0,16;14:09;Saul;6077;6077
1;2014-02-15;0,16;14:09;Saul;6078;6078
1;2014-02-15;0,16;14:09;Saul;6079;6079
1;2014-02-15;0,16;14:09;Saul;6080;6080
1;2014-02-15;0,16;14:09;Saul;6081;6081
1;2014-02-15;0,16;14:09;Saul;6082;6082
5;2014-02-01;0,17;17:16;Valentina;6083;6083
5;2014-02-01;0,17;17:16;Valentina;6084;6084
5;2014-02-01;0,17;17:16;Valentina;6085;6085
5;2014-02-01;0,17;17:16;Valentina;6086;6086
5;2014-02-01;0,17;17:16;Valentina;6087;6087
5;2014-02-01;0,17;17:16;Valentina;6088;6088
5;2014-02-01;0,17;17:16;Valentina;6089;6089
5;2014-02-01;0,17;17:16;Valentina;6090;6090
5;2014-02-01;0,17;17:16;Valentina;6091;6091
5;2014-02-01;0,17;17:16;Valentina;6092;6092
5;2014-02-01;0,17;17:16;Valentina;6093;6093
15;2014-08-29;0,1;21:21;Joel;6094;6094
15;2014-08-29;0,1;21:21;Joel;6095;6095
15;2014-08-29;0,1;21:21;Joel;6096;6096
15;2014-08-29;0,1;21:21;Joel;6097;6097
15;2014-08-29;0,1;21:21;Joel;6098;6098
15;2014-08-29;0,1;21:21;Joel;6099;6099
15;2014-08-29;0,1;21:21;Joel;6100;6100
15;2014-08-29;0,1;21:21;Joel;6101;6101
15;2014-08-29;0,1;21:21;Joel;6102;6102
15;2014-08-29;0,1;21:21;Joel;6103;6103
15;2014-08-29;0,1;21:21;Joel;6104;6104
15;2014-08-29;0,1;21:21;Joel;6105;6105
15;2014-08-29;0,1;21:21;Joel;6106;6106
15;2014-08-29;0,1;21:21;Joel;6107;6107
15;2014-08-29;0,1;21:21;Joel;6108;6108
15;2014-08-29;0,1;21:21;Joel;6109;6109
15;2014-08-29;0,1;21:21;Joel;6110;6110
16;2014-11-22;0,2;23:45;Mauricio;6111;6111
16;2014-11-22;0,2;23:45;Mauricio;6112;6112
16;2014-11-22;0,2;23:45;Mauricio;6113;6113
15;2014-11-10;0,05;17:02;Saul;6114;6114
15;2014-11-10;0,05;17:02;Saul;6115;6115
15;2014-11-10;0,05;17:02;Saul;6116;6116
15;2014-11-10;0,05;17:02;Saul;6117;6117
15;2014-11-10;0,05;17:02;Saul;6118;6118
15;2014-11-10;0,05;17:02;Saul;6119;6119
15;2014-11-10;0,05;17:02;Saul;6120;6120
15;2014-11-10;0,05;17:02;Saul;6121;6121
15;2014-11-10;0,05;17:02;Saul;6122;6122
15;2014-11-10;0,05;17:02;Saul;6123;6123
15;2014-11-10;0,05;17:02;Saul;6124;6124
13;2014-11-25;0,12;20:52;Omar;6125;6125
13;2014-11-25;0,12;20:52;Omar;6126;6126
13;2014-11-25;0,12;20:52;Omar;6127;6127
13;2014-11-25;0,12;20:52;Omar;6128;6128
13;2014-11-25;0,12;20:52;Omar;6129;6129
13;2014-11-25;0,12;20:52;Omar;6130;6130
13;2014-11-25;0,12;20:52;Omar;6131;6131
13;2014-11-25;0,12;20:52;Omar;6132;6132
9;2014-07-06;0,06;23:31;Ernesto;6133;6133
9;2014-07-06;0,06;23:31;Ernesto;6134;6134
9;2014-07-06;0,06;23:31;Ernesto;6135;6135
9;2014-07-06;0,06;23:31;Ernesto;6136;6136
9;2014-07-06;0,06;23:31;Ernesto;6137;6137
9;2014-07-06;0,06;23:31;Ernesto;6138;6138
9;2014-07-06;0,06;23:31;Ernesto;6139;6139
9;2014-07-06;0,06;23:31;Ernesto;6140;6140
9;2014-07-06;0,06;23:31;Ernesto;6141;6141
9;2014-07-06;0,06;23:31;Ernesto;6142;6142
9;2014-07-06;0,06;23:31;Ernesto;6143;6143
9;2014-07-06;0,06;23:31;Ernesto;6144;6144
4;2014-11-21;0,2;22:19;Mauricio;6145;6145
4;2014-11-21;0,2;22:19;Mauricio;6146;6146
4;2014-11-21;0,2;22:19;Mauricio;6147;6147
4;2014-11-21;0,2;22:19;Mauricio;6148;6148
4;2014-11-21;0,2;22:19;Mauricio;6149;6149
4;2014-11-21;0,2;22:19;Mauricio;6150;6150
4;2014-11-21;0,2;22:19;Mauricio;6151;6151
4;2014-11-21;0,2;22:19;Mauricio;6152;6152
4;2014-11-21;0,2;22:19;Mauricio;6153;6153
4;2014-11-21;0,2;22:19;Mauricio;6154;6154
10;2014-08-31;0,14;12:57;Omar;6155;6155
10;2014-08-31;0,14;12:57;Omar;6156;6156
10;2014-08-31;0,14;12:57;Omar;6157;6157
10;2014-08-31;0,14;12:57;Omar;6158;6158
10;2014-08-31;0,14;12:57;Omar;6159;6159
10;2014-08-31;0,14;12:57;Omar;6160;6160
10;2014-08-31;0,14;12:57;Omar;6161;6161
10;2014-08-31;0,14;12:57;Omar;6162;6162
17;2014-09-10;0,16;21:21;Saul;6163;6163
17;2014-09-10;0,16;21:21;Saul;6164;6164
17;2014-09-10;0,16;21:21;Saul;6165;6165
17;2014-09-10;0,16;21:21;Saul;6166;6166
17;2014-09-10;0,16;21:21;Saul;6167;6167
17;2014-09-10;0,16;21:21;Saul;6168;6168
17;2014-09-10;0,16;21:21;Saul;6169;6169
17;2014-09-10;0,16;21:21;Saul;6170;6170
17;2014-09-10;0,16;21:21;Saul;6171;6171
17;2014-09-10;0,16;21:21;Saul;6172;6172
17;2014-09-10;0,16;21:21;Saul;6173;6173
17;2014-09-10;0,16;21:21;Saul;6174;6174
17;2014-09-10;0,16;21:21;Saul;6175;6175
17;2014-09-10;0,16;21:21;Saul;6176;6176
17;2014-09-10;0,16;21:21;Saul;6177;6177
17;2014-09-10;0,16;21:21;Saul;6178;6178
17;2014-09-10;0,16;21:21;Saul;6179;6179
17;2014-09-10;0,16;21:21;Saul;6180;6180
17;2014-09-10;0,16;21:21;Saul;6181;6181
4;2014-03-14;0,14;21:21;Omar;6182;6182
4;2014-03-14;0,14;21:21;Omar;6183;6183
4;2014-03-14;0,14;21:21;Omar;6184;6184
4;2014-03-14;0,14;21:21;Omar;6185;6185
4;2014-03-14;0,14;21:21;Omar;6186;6186
4;2014-03-14;0,14;21:21;Omar;6187;6187
4;2014-03-14;0,14;21:21;Omar;6188;6188
4;2014-03-14;0,14;21:21;Omar;6189;6189
4;2014-03-14;0,14;21:21;Omar;6190;6190
2;2015-01-06;0,13;15:21;Mariana;6191;6191
2;2015-01-06;0,13;15:21;Mariana;6192;6192
2;2015-01-06;0,13;15:21;Mariana;6193;6193
2;2015-01-06;0,13;15:21;Mariana;6194;6194
2;2015-01-06;0,13;15:21;Mariana;6195;6195
2;2015-01-06;0,13;15:21;Mariana;6196;6196
2;2015-01-06;0,13;15:21;Mariana;6197;6197
2;2015-01-06;0,13;15:21;Mariana;6198;6198
2;2015-01-06;0,13;15:21;Mariana;6199;6199
2;2015-01-06;0,13;15:21;Mariana;6200;6200
2;2015-01-06;0,13;15:21;Mariana;6201;6201
2;2015-01-06;0,13;15:21;Mariana;6202;6202
8;2014-05-14;0,05;16:48;Alejandro;6203;6203
8;2014-05-14;0,05;16:48;Alejandro;6204;6204
8;2014-05-14;0,05;16:48;Alejandro;6205;6205
8;2014-05-14;0,05;16:48;Alejandro;6206;6206
8;2014-05-14;0,05;16:48;Alejandro;6207;6207
8;2014-05-14;0,05;16:48;Alejandro;6208;6208
8;2014-05-14;0,05;16:48;Alejandro;6209;6209
8;2014-05-14;0,05;16:48;Alejandro;6210;6210
4;2014-09-20;0,2;18:14;Mauricio;6211;6211
4;2014-09-20;0,2;18:14;Mauricio;6212;6212
4;2014-09-20;0,2;18:14;Mauricio;6213;6213
4;2014-09-20;0,2;18:14;Mauricio;6214;6214
4;2014-09-20;0,2;18:14;Mauricio;6215;6215
4;2014-09-20;0,2;18:14;Mauricio;6216;6216
4;2014-09-20;0,2;18:14;Mauricio;6217;6217
4;2014-09-20;0,2;18:14;Mauricio;6218;6218
4;2014-09-20;0,2;18:14;Mauricio;6219;6219
4;2014-09-20;0,2;18:14;Mauricio;6220;6220
4;2014-09-20;0,2;18:14;Mauricio;6221;6221
4;2014-09-20;0,2;18:14;Mauricio;6222;6222
4;2014-09-20;0,2;18:14;Mauricio;6223;6223
4;2014-09-20;0,2;18:14;Mauricio;6224;6224
4;2014-09-20;0,2;18:14;Mauricio;6225;6225
4;2014-09-20;0,2;18:14;Mauricio;6226;6226
5;2014-10-28;0,17;16:19;Joel;6227;6227
5;2014-10-28;0,17;16:19;Joel;6228;6228
5;2014-10-28;0,17;16:19;Joel;6229;6229
5;2014-10-28;0,17;16:19;Joel;6230;6230
5;2014-10-28;0,17;16:19;Joel;6231;6231
5;2014-10-28;0,17;16:19;Joel;6232;6232
5;2014-10-28;0,17;16:19;Joel;6233;6233
5;2014-10-28;0,17;16:19;Joel;6234;6234
5;2014-10-28;0,17;16:19;Joel;6235;6235
11;2014-04-30;0,11;13:40;Omar;6236;6236
11;2014-04-30;0,11;13:40;Omar;6237;6237
11;2014-04-30;0,11;13:40;Omar;6238;6238
11;2014-04-30;0,11;13:40;Omar;6239;6239
11;2014-04-30;0,11;13:40;Omar;6240;6240
11;2014-04-30;0,11;13:40;Omar;6241;6241
11;2014-04-30;0,11;13:40;Omar;6242;6242
11;2014-04-30;0,11;13:40;Omar;6243;6243
11;2014-04-30;0,11;13:40;Omar;6244;6244
11;2014-04-30;0,11;13:40;Omar;6245;6245
11;2014-04-30;0,11;13:40;Omar;6246;6246
11;2014-04-30;0,11;13:40;Omar;6247;6247
11;2014-04-30;0,11;13:40;Omar;6248;6248
11;2014-04-30;0,11;13:40;Omar;6249;6249
11;2014-04-30;0,11;13:40;Omar;6250;6250
11;2014-04-30;0,11;13:40;Omar;6251;6251
11;2014-04-30;0,11;13:40;Omar;6252;6252
11;2014-04-30;0,11;13:40;Omar;6253;6253
11;2014-04-30;0,11;13:40;Omar;6254;6254
2;2015-01-17;0,2;20:09;Mauricio;6255;6255
2;2015-01-17;0,2;20:09;Mauricio;6256;6256
2;2015-01-17;0,2;20:09;Mauricio;6257;6257
2;2015-01-17;0,2;20:09;Mauricio;6258;6258
